date,closing_price,symbol,type
2022-06-03,3109.0,USD/MNT,forex
2022-06-02,3125.0,USD/MNT,forex
2022-06-01,3130.0,USD/MNT,forex
2022-05-31,3125.0,USD/MNT,forex
2022-05-30,3114.0,USD/MNT,forex
2022-05-27,3137.5,USD/MNT,forex
2022-05-26,3135.0,USD/MNT,forex
2022-05-25,3136.0,USD/MNT,forex
2022-05-24,3138.5,USD/MNT,forex
2022-05-23,3136.5,USD/MNT,forex
2022-05-20,3140.0,USD/MNT,forex
2022-05-19,3135.0,USD/MNT,forex
2022-05-18,3136.0,USD/MNT,forex
2022-05-17,3132.5,USD/MNT,forex
2022-05-16,3130.0,USD/MNT,forex
2022-05-13,3125.0,USD/MNT,forex
2022-05-12,3120.0,USD/MNT,forex
2022-05-11,3121.5,USD/MNT,forex
2022-05-10,3115.0,USD/MNT,forex
2022-05-09,3110.0,USD/MNT,forex
2022-05-06,3114.5,USD/MNT,forex
2022-05-05,3105.0,USD/MNT,forex
2022-05-04,3106.0,USD/MNT,forex
2022-05-03,3102.5,USD/MNT,forex
2022-05-02,3100.0,USD/MNT,forex
2022-04-29,3105.0,USD/MNT,forex
2022-04-28,3100.0,USD/MNT,forex
2022-04-27,3090.0,USD/MNT,forex
2022-04-26,3085.0,USD/MNT,forex
2022-04-25,3075.0,USD/MNT,forex
2022-04-22,3057.0,USD/MNT,forex
2022-04-21,3060.0,USD/MNT,forex
2022-04-20,3064.0,USD/MNT,forex
2022-04-19,3055.0,USD/MNT,forex
2022-04-18,3042.0,USD/MNT,forex
2022-04-15,3050.0,USD/MNT,forex
2022-04-14,3030.0,USD/MNT,forex
2022-04-13,3045.0,USD/MNT,forex
2022-04-12,3018.0,USD/MNT,forex
2022-04-11,3014.0,USD/MNT,forex
2022-04-08,3010.0,USD/MNT,forex
2022-04-07,3025.0,USD/MNT,forex
2022-04-06,3005.0,USD/MNT,forex
2022-04-05,3010.0,USD/MNT,forex
2022-04-04,2995.0,USD/MNT,forex
2022-04-01,2975.0,USD/MNT,forex
2022-03-31,2950.0,USD/MNT,forex
2022-03-30,2955.0,USD/MNT,forex
2022-03-29,2950.0,USD/MNT,forex
2022-03-28,2945.0,USD/MNT,forex
2022-03-25,2940.0,USD/MNT,forex
2022-03-24,2930.0,USD/MNT,forex
2022-03-23,2930.0,USD/MNT,forex
2022-03-22,2930.0,USD/MNT,forex
2022-03-21,2930.0,USD/MNT,forex
2022-03-18,2920.0,USD/MNT,forex
2022-03-17,2920.0,USD/MNT,forex
2022-03-16,2915.0,USD/MNT,forex
2022-03-15,2915.0,USD/MNT,forex
2022-03-14,2905.0,USD/MNT,forex
2022-03-11,2902.5,USD/MNT,forex
2022-03-10,2900.0,USD/MNT,forex
2022-03-09,2895.0,USD/MNT,forex
2022-03-08,2892.5,USD/MNT,forex
2022-03-07,2890.0,USD/MNT,forex
2022-03-04,2888.5,USD/MNT,forex
2022-03-03,2880.0,USD/MNT,forex
2022-03-02,2894.5,USD/MNT,forex
2022-03-01,2885.0,USD/MNT,forex
2022-02-28,2890.0,USD/MNT,forex
2022-02-25,2887.5,USD/MNT,forex
2022-02-24,2880.0,USD/MNT,forex
2022-02-23,2880.0,USD/MNT,forex
2022-02-22,2875.0,USD/MNT,forex
2022-02-18,2875.0,USD/MNT,forex
2022-02-17,2872.5,USD/MNT,forex
2022-02-16,2879.5,USD/MNT,forex
2022-02-15,2873.5,USD/MNT,forex
2022-02-14,2875.5,USD/MNT,forex
2022-02-11,2872.5,USD/MNT,forex
2022-02-10,2870.0,USD/MNT,forex
2022-02-09,2875.0,USD/MNT,forex
2022-02-08,2870.0,USD/MNT,forex
2022-02-07,2870.0,USD/MNT,forex
2022-02-04,2870.5,USD/MNT,forex
2022-02-03,2868.0,USD/MNT,forex
2022-02-02,2866.0,USD/MNT,forex
2022-02-01,2865.0,USD/MNT,forex
2022-01-31,2865.5,USD/MNT,forex
2022-01-28,2840.0,USD/MNT,forex
2022-01-27,2870.0,USD/MNT,forex
2022-01-26,2867.5,USD/MNT,forex
2022-01-25,2865.0,USD/MNT,forex
2022-01-24,2864.5,USD/MNT,forex
2022-01-21,2860.0,USD/MNT,forex
2022-01-20,2860.0,USD/MNT,forex
2022-01-19,2865.5,USD/MNT,forex
2022-01-18,2863.0,USD/MNT,forex
2022-01-14,2860.0,USD/MNT,forex
2022-01-13,2863.0,USD/MNT,forex
2022-01-12,2868.0,USD/MNT,forex
2022-01-11,2867.5,USD/MNT,forex
2022-01-10,2865.0,USD/MNT,forex
2022-01-07,2864.0,USD/MNT,forex
2022-01-06,2860.0,USD/MNT,forex
2022-01-05,2866.0,USD/MNT,forex
2022-01-04,2860.0,USD/MNT,forex
2022-01-03,2865.0,USD/MNT,forex
2021-12-31,2860.0,USD/MNT,forex
2021-12-30,2862.0,USD/MNT,forex
2021-12-29,2868.5,USD/MNT,forex
2021-12-28,2865.0,USD/MNT,forex
2021-12-27,2865.0,USD/MNT,forex
2021-12-24,2860.0,USD/MNT,forex
2021-12-23,2865.0,USD/MNT,forex
2021-12-22,2860.0,USD/MNT,forex
2021-12-21,2865.5,USD/MNT,forex
2021-12-20,2860.0,USD/MNT,forex
2021-12-17,2861.0,USD/MNT,forex
2021-12-16,2861.5,USD/MNT,forex
2021-12-15,2860.0,USD/MNT,forex
2021-12-14,2867.0,USD/MNT,forex
2021-12-13,2869.0,USD/MNT,forex
2021-12-10,2862.0,USD/MNT,forex
2021-12-09,2860.0,USD/MNT,forex
2021-12-08,2861.5,USD/MNT,forex
2021-12-07,2865.0,USD/MNT,forex
2021-12-06,2859.0,USD/MNT,forex
2021-12-03,2858.0,USD/MNT,forex
2021-12-02,2858.5,USD/MNT,forex
2021-12-01,2857.0,USD/MNT,forex
2021-11-30,2865.5,USD/MNT,forex
2021-11-29,2862.5,USD/MNT,forex
2021-11-26,2840.0,USD/MNT,forex
2021-11-25,2850.0,USD/MNT,forex
2021-11-24,2863.5,USD/MNT,forex
2021-11-23,2850.0,USD/MNT,forex
2021-11-22,2834.0,USD/MNT,forex
2021-11-19,2839.0,USD/MNT,forex
2021-11-18,2855.0,USD/MNT,forex
2021-11-17,2858.0,USD/MNT,forex
2021-11-16,2850.0,USD/MNT,forex
2021-11-15,2855.0,USD/MNT,forex
2021-11-12,2838.0,USD/MNT,forex
2021-11-10,2850.0,USD/MNT,forex
2021-11-09,2858.0,USD/MNT,forex
2021-11-08,2860.0,USD/MNT,forex
2021-11-05,2859.5,USD/MNT,forex
2021-11-04,2861.5,USD/MNT,forex
2021-11-03,2859.5,USD/MNT,forex
2021-11-02,2841.0,USD/MNT,forex
2021-11-01,2862.0,USD/MNT,forex
2021-10-29,2861.0,USD/MNT,forex
2021-10-28,2855.0,USD/MNT,forex
2021-10-27,2855.0,USD/MNT,forex
2021-10-26,2855.0,USD/MNT,forex
2021-10-25,2861.5,USD/MNT,forex
2021-10-22,2861.5,USD/MNT,forex
2021-10-21,2862.0,USD/MNT,forex
2021-10-20,2855.0,USD/MNT,forex
2021-10-19,2854.0,USD/MNT,forex
2021-10-18,2855.0,USD/MNT,forex
2021-10-15,2853.5,USD/MNT,forex
2021-10-14,2847.5,USD/MNT,forex
2021-10-13,2850.0,USD/MNT,forex
2021-10-12,2853.0,USD/MNT,forex
2021-10-08,2855.0,USD/MNT,forex
2021-10-07,2855.5,USD/MNT,forex
2021-10-06,2855.0,USD/MNT,forex
2021-10-05,2855.0,USD/MNT,forex
2021-10-04,2850.0,USD/MNT,forex
2021-10-01,2857.5,USD/MNT,forex
2021-09-30,2855.0,USD/MNT,forex
2021-09-29,2858.5,USD/MNT,forex
2021-09-28,2855.0,USD/MNT,forex
2021-09-27,2856.0,USD/MNT,forex
2021-09-24,2850.0,USD/MNT,forex
2021-09-23,2852.5,USD/MNT,forex
2021-09-22,2855.0,USD/MNT,forex
2021-09-21,2853.0,USD/MNT,forex
2021-09-20,2854.0,USD/MNT,forex
2021-09-17,2848.5,USD/MNT,forex
2021-09-16,2850.0,USD/MNT,forex
2021-09-15,2854.0,USD/MNT,forex
2021-09-14,2857.0,USD/MNT,forex
2021-09-13,2852.0,USD/MNT,forex
2021-09-10,2837.0,USD/MNT,forex
2021-09-09,2835.0,USD/MNT,forex
2021-09-08,2846.5,USD/MNT,forex
2021-09-07,2844.0,USD/MNT,forex
2021-09-02,2839.0,USD/MNT,forex
2021-09-01,2830.0,USD/MNT,forex
2021-08-31,2839.0,USD/MNT,forex
2021-08-30,2828.0,USD/MNT,forex
2021-08-27,2855.5,USD/MNT,forex
2021-08-26,2853.0,USD/MNT,forex
2021-08-25,2854.5,USD/MNT,forex
2021-08-24,2854.0,USD/MNT,forex
2021-08-23,2855.0,USD/MNT,forex
2021-08-20,2855.0,USD/MNT,forex
2021-08-19,2855.0,USD/MNT,forex
2021-08-18,2855.0,USD/MNT,forex
2021-08-17,2858.5,USD/MNT,forex
2021-08-16,2855.0,USD/MNT,forex
2021-08-13,2855.0,USD/MNT,forex
2021-08-12,2855.0,USD/MNT,forex
2021-08-11,2849.0,USD/MNT,forex
2021-08-10,2830.0,USD/MNT,forex
2021-08-09,2850.0,USD/MNT,forex
2021-08-06,2855.0,USD/MNT,forex
2021-08-05,2852.5,USD/MNT,forex
2021-08-04,2850.0,USD/MNT,forex
2021-08-02,2850.0,USD/MNT,forex
2021-07-30,2863.0,USD/MNT,forex
2021-07-29,2856.0,USD/MNT,forex
2021-07-28,2850.0,USD/MNT,forex
2021-07-27,2850.0,USD/MNT,forex
2021-07-26,2850.0,USD/MNT,forex
2021-07-23,2853.0,USD/MNT,forex
2021-07-22,2859.5,USD/MNT,forex
2021-07-21,2855.0,USD/MNT,forex
2021-07-20,2850.0,USD/MNT,forex
2021-07-19,2850.0,USD/MNT,forex
2021-07-15,2850.0,USD/MNT,forex
2021-07-14,2850.0,USD/MNT,forex
2021-07-13,2850.0,USD/MNT,forex
2021-07-12,2856.0,USD/MNT,forex
2021-07-09,2849.0,USD/MNT,forex
2021-07-08,2850.0,USD/MNT,forex
2021-07-07,2852.5,USD/MNT,forex
2021-07-06,2845.0,USD/MNT,forex
2021-07-05,2857.5,USD/MNT,forex
2021-07-02,2850.0,USD/MNT,forex
2021-07-01,2850.0,USD/MNT,forex
2021-06-30,2853.5,USD/MNT,forex
2021-06-29,2850.0,USD/MNT,forex
2021-06-28,2854.0,USD/MNT,forex
2021-06-25,2858.5,USD/MNT,forex
2021-06-24,2860.0,USD/MNT,forex
2021-06-23,2851.5,USD/MNT,forex
2021-06-22,2855.5,USD/MNT,forex
2021-06-21,2839.0,USD/MNT,forex
2021-06-17,2850.0,USD/MNT,forex
2021-06-16,2850.0,USD/MNT,forex
2021-06-15,2848.0,USD/MNT,forex
2021-06-14,2853.0,USD/MNT,forex
2021-06-11,2850.0,USD/MNT,forex
2021-06-09,2855.0,USD/MNT,forex
2021-06-08,2857.0,USD/MNT,forex
2021-06-07,2854.5,USD/MNT,forex
2021-06-04,2845.0,USD/MNT,forex
2021-06-03,2857.5,USD/MNT,forex
2021-06-02,2860.0,USD/MNT,forex
2021-06-01,2848.0,USD/MNT,forex
2021-05-31,2859.0,USD/MNT,forex
2021-05-28,2850.0,USD/MNT,forex
2021-05-27,2839.0,USD/MNT,forex
2021-05-26,2850.0,USD/MNT,forex
2021-05-25,2850.0,USD/MNT,forex
2021-05-24,2851.5,USD/MNT,forex
2021-05-21,2851.5,USD/MNT,forex
2021-05-20,2850.0,USD/MNT,forex
2021-05-19,2850.0,USD/MNT,forex
2021-05-18,2857.5,USD/MNT,forex
2021-05-17,2852.5,USD/MNT,forex
2021-05-14,2853.0,USD/MNT,forex
2021-05-13,2850.0,USD/MNT,forex
2021-05-12,2847.5,USD/MNT,forex
2021-05-11,2839.5,USD/MNT,forex
2021-05-10,2853.5,USD/MNT,forex
2021-05-07,2853.5,USD/MNT,forex
2021-05-06,2850.0,USD/MNT,forex
2021-05-05,2847.5,USD/MNT,forex
2021-05-04,2845.0,USD/MNT,forex
2021-05-03,2845.0,USD/MNT,forex
2021-04-30,2837.0,USD/MNT,forex
2021-04-29,2850.0,USD/MNT,forex
2021-04-28,2845.0,USD/MNT,forex
2021-04-27,2850.0,USD/MNT,forex
2021-04-26,2845.0,USD/MNT,forex
2021-04-23,2850.0,USD/MNT,forex
2021-04-22,2850.0,USD/MNT,forex
2021-04-21,2846.5,USD/MNT,forex
2021-04-20,2845.0,USD/MNT,forex
2021-04-19,2850.0,USD/MNT,forex
2021-04-16,2850.0,USD/MNT,forex
2021-04-15,2850.0,USD/MNT,forex
2021-04-14,2845.0,USD/MNT,forex
2021-04-13,2850.0,USD/MNT,forex
2021-04-12,2850.0,USD/MNT,forex
2021-04-09,2830.0,USD/MNT,forex
2021-04-08,2837.0,USD/MNT,forex
2021-04-07,2833.0,USD/MNT,forex
2021-04-06,2839.0,USD/MNT,forex
2021-04-05,2838.0,USD/MNT,forex
2021-04-02,2852.0,USD/MNT,forex
2021-04-01,2835.0,USD/MNT,forex
2021-03-31,2850.0,USD/MNT,forex
2021-03-30,2850.0,USD/MNT,forex
2021-03-29,2850.0,USD/MNT,forex
2021-03-26,2845.0,USD/MNT,forex
2021-03-25,2853.0,USD/MNT,forex
2021-03-24,2850.0,USD/MNT,forex
2021-03-23,2835.0,USD/MNT,forex
2021-03-22,2845.0,USD/MNT,forex
2021-03-19,2845.0,USD/MNT,forex
2021-03-18,2845.0,USD/MNT,forex
2021-03-17,2850.0,USD/MNT,forex
2021-03-16,2845.0,USD/MNT,forex
2021-03-15,2839.0,USD/MNT,forex
2021-03-12,2847.5,USD/MNT,forex
2021-03-11,2850.0,USD/MNT,forex
2021-03-10,2855.0,USD/MNT,forex
2021-03-09,2833.0,USD/MNT,forex
2021-03-08,2850.0,USD/MNT,forex
2021-03-05,2838.0,USD/MNT,forex
2021-03-04,2850.0,USD/MNT,forex
2021-03-03,2850.0,USD/MNT,forex
2021-03-02,2845.0,USD/MNT,forex
2021-03-01,2850.0,USD/MNT,forex
2021-02-26,2845.0,USD/MNT,forex
2021-02-25,2845.0,USD/MNT,forex
2021-02-24,2850.0,USD/MNT,forex
2021-02-23,2850.0,USD/MNT,forex
2021-02-22,2850.0,USD/MNT,forex
2021-02-19,2850.0,USD/MNT,forex
2021-02-18,2850.0,USD/MNT,forex
2021-02-17,2850.0,USD/MNT,forex
2021-02-16,2855.0,USD/MNT,forex
2021-02-15,2854.0,USD/MNT,forex
2021-02-12,2850.0,USD/MNT,forex
2021-02-11,2850.0,USD/MNT,forex
2021-02-10,2850.0,USD/MNT,forex
2021-02-09,2855.0,USD/MNT,forex
2021-02-08,2853.0,USD/MNT,forex
2021-02-05,2851.0,USD/MNT,forex
2021-02-04,2850.0,USD/MNT,forex
2021-02-03,2850.0,USD/MNT,forex
2021-02-02,2855.0,USD/MNT,forex
2021-02-01,2855.0,USD/MNT,forex
2021-01-29,2850.0,USD/MNT,forex
2021-01-28,2855.0,USD/MNT,forex
2021-01-27,2850.5,USD/MNT,forex
2021-01-26,2835.0,USD/MNT,forex
2021-01-25,2854.5,USD/MNT,forex
2021-01-22,2858.0,USD/MNT,forex
2021-01-21,2855.0,USD/MNT,forex
2021-01-20,2855.0,USD/MNT,forex
2021-01-19,2855.0,USD/MNT,forex
2021-01-15,2850.0,USD/MNT,forex
2021-01-14,2850.0,USD/MNT,forex
2021-01-13,2850.0,USD/MNT,forex
2021-01-12,2860.0,USD/MNT,forex
2021-01-11,2859.5,USD/MNT,forex
2021-01-08,2855.0,USD/MNT,forex
2021-01-07,2837.5,USD/MNT,forex
2021-01-06,2850.0,USD/MNT,forex
2021-01-05,2840.0,USD/MNT,forex
2021-01-04,2847.5,USD/MNT,forex
2020-12-31,2847.5,USD/MNT,forex
2020-12-30,2859.0,USD/MNT,forex
2020-12-29,2855.0,USD/MNT,forex
2020-12-28,2860.5,USD/MNT,forex
2020-12-24,2855.0,USD/MNT,forex
2020-12-23,2860.0,USD/MNT,forex
2020-12-22,2862.0,USD/MNT,forex
2020-12-21,2851.5,USD/MNT,forex
2020-12-18,2850.0,USD/MNT,forex
2020-12-17,2855.0,USD/MNT,forex
2020-12-16,2862.5,USD/MNT,forex
2020-12-15,2840.0,USD/MNT,forex
2020-12-14,2850.0,USD/MNT,forex
2020-12-11,2849.0,USD/MNT,forex
2020-12-10,2853.0,USD/MNT,forex
2020-12-09,2855.0,USD/MNT,forex
2020-12-08,2850.0,USD/MNT,forex
2020-12-07,2858.0,USD/MNT,forex
2020-12-04,2845.0,USD/MNT,forex
2020-12-03,2849.5,USD/MNT,forex
2020-12-02,2841.5,USD/MNT,forex
2020-12-01,2840.0,USD/MNT,forex
2020-11-30,2858.5,USD/MNT,forex
2020-11-27,2848.0,USD/MNT,forex
2020-11-26,2835.0,USD/MNT,forex
2020-11-25,2838.0,USD/MNT,forex
2020-11-24,2837.5,USD/MNT,forex
2020-11-23,2840.0,USD/MNT,forex
2020-11-20,2840.0,USD/MNT,forex
2020-11-19,2845.0,USD/MNT,forex
2020-11-18,2840.0,USD/MNT,forex
2020-11-17,2827.5,USD/MNT,forex
2020-11-16,2830.0,USD/MNT,forex
2020-11-13,2840.0,USD/MNT,forex
2020-11-12,2834.0,USD/MNT,forex
2020-11-11,2840.0,USD/MNT,forex
2020-11-10,2840.0,USD/MNT,forex
2020-11-09,2832.5,USD/MNT,forex
2020-11-06,2825.0,USD/MNT,forex
2020-11-05,2829.0,USD/MNT,forex
